"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601400,13.2,percent,11.6,14.8,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601400,13.3,percent,10.9,16.1,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601400,11.5,percent,10.0,13.4,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601400,14.4,percent,12.4,16.8,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601501,13.3,percent,11.8,14.9,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601501,12.8,percent,10.5,15.2,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601501,11.0,percent,9.7,12.6,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601501,13.9,percent,12.1,15.9,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601502,16.1,percent,14.3,18.0,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601502,13.8,percent,11.7,16.3,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601502,12.0,percent,10.8,13.5,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601502,14.9,percent,13.2,16.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601601,17.8,percent,15.8,19.8,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601601,14.7,percent,12.8,16.7,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601601,13.0,percent,11.9,14.3,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081601601,16.1,percent,15.0,17.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
